ID,SAMN03477196,SAMN10366346,SAMN04455177,SAMN04901736,SAMEA91129168,SAMN07702427,SAMN03861576,SAMN07812345,SAMEA4064249,SAMN02645730,SAMN06346037,SAMN02368524,SAMN03959556,SAMN03702093,SAMN07816686,SAMN07180545,SAMN04518085,SAMN06899404,SAMN07734921,SAMN07420420,SAMN07500625,SAMN09848253,SAMN09651392,SAMN03269463,SAMN06602845,SAMN03573394,SAMN02844541,SAMN08001085,SAMN02844446,SAMN02403422,SAMN03431311,SAMN07342214,SAMEA1572008,SAMEA2228078,SAMN07528637,SAMEA4731308,SAMN07812441,SAMN07518806,SAMN08239874,SAMN08326657,SAMN06250983,SAMN02894000,SAMN04600462,SAMN09244213,SAMN03479280,SAMN09463346,SAMN03476448,SAMN07718808,SAMEA25964668,SAMN08798105,SAMN04858548,SAMN08796047,SAMN08798113,SAMN08797637,SAMN08797658,SAMN07419683,SAMN08970397,SAMEA4969793,SAMN07455834,SAMN09914078,SAMN09650494,SAMN04883174,SAMN04576714,SAMN03359749,SAMN08114260,SAMN08967090,SAMN08828207,SAMN05875578,SAMN03798175,SAMN08522210,SAMN02345386,SAMN08773502,SAMN10079363,SAMN06333902,SAMN07551802,SAMN09476521,SAMN04933547,SAMN02844694,SAMN06957049,SAMN07342313,SAMN02767003,SAMN08275883,SAMN04363045,SAMN03098741,SAMN09681767,SAMN07274008,SAMN04600124,SAMN10134229,SAMN09377484,SAMN05201929,SAMN09474890,SAMN06090728,SAMN05894824,SAMEA3572894,SAMEA4064215,SAMN06034003,SAMN10241167,SAMN03479973,SAMN06758858,SAMEA20275918
SAMN09531004,0.0351452,0.0157789,0.0166967,0.0159375,0.0161471,0.0163922,0.0163698,0.0165383,0.0206126,0.0158444,0.015943,0.0189362,0.0192698,0.0182949,0.014135,0.0119383,0.0123022,0.0131265,0.0109789,0.0136694,0.0124982,0.0120803,0.0129485,0.0124607,0.0123673,0.0125358,0.0125969,0.0121863,0.0113618,0.0127672,0.0126394,0.0180048,0.0186689,0.0163586,0.0161471,0.0162304,0.0118608,0.0125499,0.0137637,0.0139335,0.0139586,0.0129198,0.0129868,0.0134476,0.0142162,0.013112,0.0162972,0.0137289,0.0128386,0.013112,0.0129677,0.0129533,0.0128624,0.0128672,0.012872,0.0129916,0.0129293,0.0130445,0.0130205,0.0130012,0.0128959,0.0129293,0.0129006,0.0129054,0.0129341,0.0129293,0.0130349,0.0130975,0.0129006,0.0122697,0.0121494,0.0127245,0.0128195,0.0137041,0.0125828,0.0123347,0.0134525,0.0132476,0.0125123,0.0126536,0.0126677,0.0126819,0.0122233,0.0129916,0.0133791,0.0126536,0.0139235,0.0136645,0.0135607,0.0146937,0.0134869,0.013482,0.0136744,0.0139837,0.0136843,0.0139687,0.0137986,0.0133352,0.0150127,0.0139085
SAMN04160800,0.0355986,0.0163419,0.0180228,0.0168048,0.0162193,0.0161527,0.0164315,0.0165948,0.0210864,0.0160145,0.016381,0.0193206,0.0192255,0.0185518,0.0140694,0.0132136,0.0131555,0.0138635,0.0114553,0.0136002,0.0125546,0.0130108,0.0137091,0.0132378,0.0131313,0.0132476,0.0135459,0.0131748,0.0125734,0.0136298,0.0132378,0.018423,0.0193905,0.017225,0.017086,0.0171149,0.0130253,0.0136397,0.0148187,0.0149917,0.015018,0.0142518,0.0134918,0.0137836,0.0146212,0.0136843,0.0164539,0.014673,0.0138785,0.0141502,0.0139386,0.0139486,0.0138935,0.0139085,0.0138885,0.0139586,0.0139185,0.014029,0.0140895,0.0141047,0.0139637,0.0139988,0.0139837,0.0139938,0.0139837,0.0139837,0.0141401,0.0141756,0.0130879,0.0136942,0.0131845,0.0134427,0.0139687,0.0149129,0.0138985,0.0134525,0.0140542,0.0135066,0.0136199,0.0137687,0.0137737,0.0137886,0.0128148,0.0137588,0.0141401,0.0133205,0.0142416,0.0142568,0.0142721,0.0152138,0.0142416,0.0142467,0.0140391,0.0139637,0.0143282,0.0145076,0.0143537,0.0139536,0.0155296,0.0144562
SAMN04364089,0.0361903,0.0158663,0.0165158,0.0157789,0.0158663,0.0159595,0.0158827,0.0161139,0.0202731,0.0154757,0.0157299,0.0187432,0.0191686,0.0180108,0.0143384,0.0147457,0.0141806,0.0149234,0.0131313,0.0152936,0.0141098,0.0139938,0.0146212,0.0141705,0.0140895,0.0132573,0.0138635,0.0131748,0.0134722,0.0138785,0.0141401,0.016381,0.0178252,0.015535,0.015347,0.0154059,0.0107836,0.0114419,0.0126488,0.01281,0.0128291,0.0115671,0.00423367,0.0022028,0.0115941,0.0110444,0.0141098,0.0117972,0.0109615,0.0111981,0.0110226,0.0110051,0.0110007,0.0110051,0.0110138,0.0110707,0.0109964,0.0111321,0.0111541,0.0111101,0.0110051,0.0110357,0.0110051,0.0110226,0.01104,0.01104,0.0111541,0.0112113,0.0104623,0.0101082,0.00963752,0.0102298,0.0112334,0.0123022,0.0111541,0.0106631,0.0115626,0.0108312,0.0104453,0.0106159,0.0106373,0.0106545,0.0119474,0.0115671,0.0119063,0.0100041,0.0109964,0.0114241,0.0113707,0.0124093,0.0112953,0.0112466,0.0114464,0.0116886,0.0114776,0.0117067,0.0114999,0.0111014,0.0128386,0.01177
SAMEA2708415,0.0358221,0.0168219,0.017873,0.0168791,0.0167706,0.0167877,0.0168848,0.0170572,0.0208957,0.016409,0.0164764,0.0195504,0.0192002,0.0188551,0.0139737,0.0152404,0.013541,0.0142568,0.0136545,0.0158554,0.0149549,0.014777,0.0151713,0.0148448,0.0147613,0.0142314,0.0143435,0.0142772,0.0144871,0.0146989,0.0145695,0.0169881,0.017867,0.0165214,0.0163866,0.0163419,0.0118699,0.0125593,0.0137538,0.0138435,0.0138885,0.0117202,0.0114642,0.0120023,0.0117474,0.0115044,0.0108225,0.0123906,0.0115402,0.0118426,0.0116525,0.0116525,0.0115806,0.0115986,0.0115941,0.0116796,0.011612,0.0117428,0.011639,0.0116075,0.0118199,0.0118426,0.0118063,0.0118063,0.0118517,0.0118426,0.0119886,0.0120482,0.0103098,0.011097,0.0103859,0.0108529,0.0116706,0.011952,0.0108529,0.0108745,0.0110663,0.0106545,0.0105091,0.0106502,0.0105347,0.0105517,0.0101208,0.00956012,0.010029,0.00655173,0.00504862,6.44162e-05,0.000281038,0.00354564,0.00235605,0.00235605,0.00264719,0.00256071,0.00213212,0.0029036,0.00243596,0.00204823,0.00372034,0.00259692
SAMN06250871,0.0363221,0.0105988,0.0116751,0.0107276,0.0103816,0.000626416,0.00204013,0.00228199,0.0147145,0.0100832,0.00987563,0.0125076,0.0124233,0.0118881,0.0168391,0.0172948,0.0171496,0.0180589,0.0159815,0.0179268,0.0167194,0.0172773,0.0173882,0.0169077,0.0168048,0.0166004,0.01602,0.0162471,0.0164539,0.0163586,0.0167365,0.0184108,0.0198927,0.0178252,0.0175998,0.0176885,0.0155511,0.0163084,0.0173941,0.0175998,0.0176352,0.0169708,0.0160973,0.0166004,0.0167308,0.0158992,0.0190552,0.0170168,0.0162359,0.0164315,0.0162861,0.0162972,0.0162193,0.0162304,0.0162193,0.016314,0.0162415,0.0163866,0.0164371,0.0163866,0.0162972,0.0162861,0.016314,0.0162972,0.016314,0.0163084,0.0164595,0.0164764,0.0160311,0.0167535,0.0161915,0.0166344,0.0163642,0.0173941,0.0162582,0.015954,0.0167137,0.0164876,0.0164708,0.0166004,0.0166004,0.0166174,0.0158772,0.0164595,0.0168448,0.0158827,0.0167422,0.0168848,0.0166967,0.0180529,0.0168391,0.0167763,0.0170053,0.0170111,0.0169077,0.0171728,0.0170168,0.0166117,0.0182767,0.0170802
SAMN10366531,0.0358575,0.016657,0.0179988,0.0169651,0.017196,0.0168448,0.0168105,0.0170514,0.0213268,0.0163475,0.0165609,0.0197113,0.0201939,0.0188551,0.0145025,0.0140089,0.0133987,0.0136249,0.0113263,0.00252735,0.00154308,0.0127435,0.0136694,0.0131893,0.0130879,0.0133157,0.0129102,0.0128005,0.012663,0.0134918,0.0136051,0.0189988,0.0194352,0.017324,0.0171438,0.0172134,0.0133303,0.0136447,0.014871,0.0150602,0.015076,0.01441,0.0141959,0.0150022,0.0152883,0.0147457,0.0178252,0.0152138,0.0142416,0.0145489,0.0143435,0.0143537,0.0142721,0.0142925,0.0142874,0.0143691,0.0143129,0.0143947,0.0143793,0.0143486,0.0142721,0.0143078,0.0143078,0.014318,0.0143027,0.0142976,0.0144665,0.0144871,0.0142721,0.0143282,0.0140694,0.0145128,0.0146057,0.0158062,0.0145489,0.0140744,0.0151925,0.0143027,0.0141756,0.014364,0.0143231,0.0143384,0.0130253,0.0146678,0.015076,0.0139988,0.0149654,0.0151713,0.0152563,0.0161527,0.0151395,0.0150919,0.0152563,0.0155296,0.0150232,0.0155134,0.0153898,0.0149864,0.0165552,0.0154006
SAMN05933975,0.0358575,0.0100874,0.0111893,0.0102676,0.00994182,0.00152214,0.00140227,0.00163499,0.0143231,0.00911789,0.00941431,0.0121217,0.0121448,0.0113218,0.0163363,0.0166683,0.0168734,0.0176471,0.0150338,0.0174292,0.0162638,0.0167763,0.0167024,0.0162805,0.0161804,0.016136,0.015828,0.0156864,0.0158882,0.0158226,0.0157299,0.0181192,0.0194288,0.0173298,0.0171322,0.0171902,0.0149601,0.015616,0.0168105,0.0169766,0.0170111,0.0162805,0.0153577,0.0157571,0.0161416,0.0151183,0.0183497,0.0165158,0.0156052,0.0160145,0.0158554,0.0158663,0.0157898,0.0158062,0.0157953,0.0158772,0.0158116,0.015954,0.0159266,0.0159046,0.0158116,0.0158444,0.015828,0.015828,0.015839,0.0158226,0.0159485,0.0159595,0.0150391,0.0159321,0.0157245,0.0158444,0.0157462,0.01664,0.0154811,0.0152616,0.0155997,0.0157898,0.0156376,0.0157898,0.0158062,0.0158226,0.0151342,0.0158992,0.0162972,0.0152084,0.0162081,0.0163419,0.0162805,0.0175055,0.0161748,0.0161527,0.0159266,0.0161527,0.0163754,0.0165778,0.0164427,0.0159485,0.0176589,0.0165665
SAMN07690151,0.0357278,0.0163754,0.0176471,0.0166854,0.0163028,0.0165102,0.0165383,0.0167137,0.0204123,0.015987,0.016136,0.0191118,0.0187432,0.0183314,0.0135361,0.0149654,0.013724,0.0144152,0.0133157,0.0159485,0.0147822,0.0145489,0.0149549,0.0146057,0.0145076,0.0138585,0.0140341,0.0139035,0.0142009,0.0144306,0.0143078,0.0165496,0.0178849,0.0162916,0.0160973,0.0161637,0.0114285,0.0121125,0.0133254,0.0135164,0.013541,0.0114152,0.0110182,0.0115268,0.0113352,0.0111629,0.012344,0.0116841,0.010719,0.0110182,0.0108139,0.0108225,0.0107405,0.0107621,0.0107621,0.0108442,0.0107793,0.0109049,0.0111057,0.0111101,0.0109964,0.0110269,0.0110051,0.0110226,0.0110226,0.0110269,0.0111541,0.0111893,0.00986737,0.0106802,0.0100041,0.010424,0.011229,0.0112953,0.0103351,0.0103901,0.0103689,0.0103647,0.010192,0.0103098,0.0103309,0.0103436,0.00954387,0.00907817,0.00941027,0.00598287,0.00450225,0.00203474,0.00209959,0.00318408,0.00166926,0.000868382,0.00114721,0.00113443,0.000838252,0.00127038,0.000626416,9.79202e-05,0.00231486,0.0008885
SAMN10229037,0.035893,0.0168048,0.0178252,0.0168619,0.0167706,0.0168162,0.0168905,0.0170572,0.020828,0.0163922,0.0165158,0.0192255,0.0192002,0.0188364,0.0139988,0.0152776,0.014024,0.0144152,0.0136348,0.0159211,0.0150443,0.0147197,0.0150866,0.0145385,0.0144511,0.0142619,0.0143486,0.0142416,0.0144922,0.0146885,0.0146057,0.0170283,0.0181554,0.0165496,0.016381,0.0163531,0.0118562,0.0125499,0.0136892,0.0138735,0.0139185,0.0116706,0.0114865,0.0120252,0.0117338,0.0114999,0.0116616,0.012442,0.0115402,0.0118335,0.0116525,0.0116525,0.0115716,0.0115986,0.0115851,0.0116661,0.011621,0.0117383,0.01163,0.0116165,0.0118153,0.0118426,0.0118153,0.0118063,0.0118426,0.011838,0.0119748,0.0120436,0.0103267,0.0111321,0.0104198,0.0107793,0.0116345,0.0119931,0.0108745,0.0108876,0.0110838,0.0107233,0.0105176,0.0106802,0.0106974,0.010706,0.0101333,0.00958453,0.010029,0.00655869,0.00488582,0.000833235,0.000949004,0.00353091,0.00232309,0.0023643,0.00264439,0.0026025,0.00215655,0.00286673,0.00240009,0.00206443,0.00381583,0.00270602
SAMN09396677,0.0357513,0.0158882,0.0168505,0.0162805,0.0163475,0.016136,0.016125,0.0163922,0.0204789,0.0159485,0.0160366,0.0194543,0.0196082,0.0185579,0.0140542,0.0143384,0.0139536,0.0147197,0.0128672,0.0152031,0.0139335,0.0145643,0.0146834,0.0142212,0.0140996,0.0136694,0.0140039,0.0135016,0.0136545,0.0143947,0.0141705,0.0166174,0.017324,0.0154059,0.0151925,0.015267,0.0113751,0.0121263,0.013267,0.0134525,0.0134869,0.0115313,0.0108832,0.0115851,0.0118608,0.0110051,0.00505825,0.00172741,0.000599203,0.000768164,0.000567102,0.000559703,0.000554772,0.000576973,0.000574504,0.000586849,0.000537527,0.000651194,0.00022057,0.00030529,2.85972e-05,6.20257e-05,3.33684e-05,5.24675e-05,9.07348e-05,8.59464e-05,0.000177174,0.000285886,0.010918,0.0113041,0.0106116,0.0113529,0.0111673,0.0122187,0.0105048,0.0102214,0.0116075,0.0113041,0.0110444,0.0111717,0.0111981,0.0112025,0.0119291,0.0115358,0.011879,0.0106631,0.0116616,0.0117881,0.0117519,0.0128959,0.011621,0.0111101,0.0112245,0.0115223,0.0113263,0.0115582,0.0114063,0.0109876,0.0128481,0.0115986
SAMN06284385,0.0357513,0.0158827,0.0168505,0.0162861,0.0163698,0.0161416,0.0161305,0.0163978,0.0204922,0.0159595,0.0160476,0.0194671,0.0196146,0.0185702,0.0140643,0.0143537,0.0139486,0.0147093,0.0128768,0.0152138,0.0139486,0.0145643,0.0146937,0.0142365,0.0141047,0.0136793,0.0140139,0.0135066,0.0136694,0.0144152,0.0141959,0.0166117,0.0173415,0.0154113,0.0152031,0.0152723,0.0113974,0.0121494,0.0132913,0.0134722,0.0135066,0.0115582,0.0109136,0.011603,0.0118881,0.0110051,0.00507429,0.0017433,0.000621465,0.000785658,0.000584379,0.000576973,0.000572037,0.00059426,0.00059179,0.000604148,0.000554772,0.000668562,0.00020368,0.00028831,9.31296e-05,0.000112301,7.87664e-05,9.79202e-05,5.96356e-05,5.96356e-05,0.000242312,0.000259243,0.0109397,0.0112953,0.010633,0.0113751,0.0111717,0.0122233,0.0105006,0.0102214,0.0116255,0.0113263,0.0110575,0.0111849,0.0112069,0.0112113,0.0119383,0.0115492,0.0118972,0.0106845,0.0116661,0.0118063,0.01177,0.0129054,0.01163,0.0111233,0.0112378,0.0115402,0.0113396,0.0115671,0.0114152,0.0110095,0.0128529,0.011612
SAMEA3876805,0.0352376,0.0154919,0.0164315,0.0157353,0.0159815,0.0155673,0.0154542,0.0156322,0.0199058,0.0151978,0.015508,0.0185887,0.0189112,0.0179747,0.0139637,0.0142823,0.0138985,0.0147145,0.0131361,0.0153203,0.0140492,0.0140946,0.0146315,0.0141604,0.0140694,0.0138735,0.0142009,0.0134918,0.0136249,0.0137289,0.0140694,0.0160918,0.0171554,0.0153417,0.0151872,0.0151766,0.0113751,0.0121033,0.0132864,0.0134624,0.0135016,0.0117202,0.0105859,0.0114241,0.0081861,0.0037025,0.0141249,0.0113352,0.0105902,0.0110138,0.0108269,0.0108225,0.0107405,0.0107577,0.0107534,0.0108615,0.0107966,0.0108876,0.0104665,0.0104495,0.0103309,0.0103689,0.0103267,0.0103393,0.0103647,0.0103562,0.0104878,0.0105517,0.0107405,0.0104071,0.010171,0.0108572,0.0107577,0.0115582,0.0101082,0.0099584,0.0110226,0.010706,0.0103056,0.010458,0.010475,0.010492,0.0111233,0.0110751,0.0114821,0.0102298,0.0102845,0.0108659,0.0109223,0.0120665,0.0106759,0.0105816,0.0108225,0.0110575,0.0108355,0.0111014,0.010931,0.0105133,0.0122697,0.0111541
SAMN09504479,0.0368674,0.0173298,0.0179927,0.0179867,0.018083,0.0182463,0.0181857,0.0184597,0.0224421,0.0174585,0.0175467,0.0205657,0.0210181,0.0196919,0.0161471,0.0151925,0.0151713,0.0152883,0.0138235,0.015828,0.0149496,0.0143486,0.0150338,0.0142416,0.0141502,0.0132767,0.00393894,0.0127482,0.0142009,0.0139737,0.0137787,0.0204789,0.0207538,0.0185579,0.0183558,0.0183741,0.0147041,0.015299,0.0157517,0.0156322,0.0156647,0.0149129,0.0159485,0.0166627,0.0171728,0.0166967,0.019005,0.0162193,0.0161139,0.0163978,0.0162638,0.0162582,0.0161859,0.016197,0.0161804,0.0162916,0.0162359,0.0163642,0.0161416,0.0161139,0.0162415,0.0162471,0.0162359,0.0162193,0.0162693,0.0162638,0.016381,0.0164259,0.0157462,0.015768,0.0154542,0.0150232,0.0160311,0.0167194,0.0159375,0.015616,0.0165835,0.0158663,0.0151342,0.0151766,0.0151289,0.015113,0.0150549,0.0162916,0.0157462,0.0152457,0.0160366,0.0162415,0.0161084,0.0161915,0.015508,0.0162861,0.0163922,0.016381,0.0163586,0.0157353,0.0157408,0.0161915,0.0175173,0.0165496
SAMN10134415,0.0361068,0.0163307,0.0171438,0.0167137,0.0168619,0.016623,0.0165948,0.0168505,0.020889,0.0164146,0.0164989,0.0198407,0.0200036,0.0189862,0.0144922,0.0147978,0.0143896,0.0150074,0.0133596,0.0157136,0.0143793,0.0148657,0.0149811,0.0146522,0.0145334,0.0140895,0.0144357,0.0139386,0.0140996,0.0148396,0.0146057,0.017086,0.0178431,0.0158554,0.0156919,0.0157299,0.011879,0.0125593,0.0135804,0.0137538,0.0137836,0.0117791,0.0113751,0.0119977,0.0123487,0.0114508,0.00544739,0.00208606,0.00104018,0.00120868,0.000999596,0.00101227,0.00101227,0.0010351,0.00102495,0.00102495,0.00097428,0.00108851,0.000628892,0.000720777,0.00052522,0.000547379,0.000530142,0.000544916,0.00049081,0.000495721,0.000685948,0.000685948,0.0113529,0.0117112,0.0110838,0.011648,0.0115941,0.0126914,0.0109615,0.0106974,0.0120619,0.0117157,0.0114999,0.011648,0.0116706,0.0116796,0.0123766,0.0119611,0.012228,0.0111189,0.0120344,0.0122882,0.0122511,0.01317,0.0119428,0.0115492,0.0116886,0.0120252,0.0117836,0.011879,0.0116796,0.011433,0.0132816,0.0120757
SAMN03276036,0.0366481,0.0169134,0.0166513,0.0171612,0.017873,0.0169996,0.0166344,0.0171265,0.0217023,0.0167991,0.0171902,0.0200101,0.0202203,0.0193333,0.0145128,0.0148919,0.0148971,0.0149811,0.0140593,0.015954,0.0149496,0.0145128,0.0151077,0.0149286,0.0148239,0.0146212,0.0149286,0.0146057,0.0145643,0.0154274,0.0147665,0.0172541,0.0179448,0.0160311,0.0158007,0.0158554,0.0122094,0.0128243,0.0134624,0.0134771,0.0135164,0.01192,0.0120206,0.0126866,0.0127767,0.0117428,0.0125875,0.00914175,0.00910596,0.0091816,0.00919357,0.00920954,0.00922153,0.00924152,0.00924552,0.00923752,0.00917363,0.00927356,0.00926554,0.00926955,0.00909802,0.00914574,0.00912186,0.00913777,0.00912982,0.0091338,0.00903457,0.0090742,0.0115626,0.011879,0.0113529,0.0111321,0.0122975,0.013006,0.0119063,0.0118426,0.0122187,0.0115986,0.011251,0.0115671,0.0115896,0.0115986,0.0127245,0.0118063,0.0109615,0.011603,0.0124093,0.0122743,0.0122558,0.0125828,0.01163,0.0120252,0.0122094,0.0124842,0.0122141,0.0112997,0.0117202,0.0120206,0.0134427,0.0124654
SAMN07682502,0.0363822,0.0171554,0.0176471,0.0173707,0.0170802,0.0172541,0.017167,0.0175232,0.0211891,0.0166683,0.0169077,0.0198213,0.0194927,0.0191118,0.0141705,0.0157517,0.0144203,0.0143691,0.0140694,0.0162471,0.0154811,0.0146264,0.0155619,0.0151925,0.015076,0.014585,0.0148291,0.0147197,0.0150232,0.0151925,0.0150549,0.0172308,0.0185641,0.0169536,0.0167592,0.0168391,0.0122511,0.0128768,0.0135016,0.0135459,0.0135804,0.0111014,0.0117338,0.0123208,0.0120619,0.01192,0.0129533,0.0117745,0.0114374,0.0117609,0.0115358,0.0115447,0.0114642,0.0114865,0.011491,0.0115671,0.0114955,0.0116255,0.0118471,0.0118426,0.0117338,0.0117609,0.0117338,0.0117519,0.0117564,0.0117609,0.0119018,0.0119428,0.0106845,0.0114687,0.0107491,0.0103056,0.0119337,0.0120528,0.0110138,0.0110838,0.011097,0.0111101,0.0109354,0.0110226,0.0110138,0.0110488,0.0103013,0.00968246,0.0091338,0.00676872,0.00511609,0.00272848,0.00284691,0.00312359,0.00187903,0.00152999,0.00172741,0.00180704,0.00141006,0.00115232,0.000740712,0.000984402,0.00287523,0.00151168
SAMN10080208,0.0357631,0.0158772,0.0168448,0.0162749,0.0163419,0.0161305,0.0161194,0.0163866,0.0204722,0.015943,0.0160311,0.0194416,0.0196017,0.0185518,0.0140492,0.0143384,0.0139486,0.0147093,0.0128577,0.0152138,0.0139436,0.0145695,0.0146834,0.0142263,0.0140946,0.0136744,0.0139938,0.0134967,0.0136595,0.0143896,0.0141806,0.0166117,0.0173298,0.0153898,0.0151766,0.015251,0.0113885,0.0121402,0.0132767,0.0134624,0.0134967,0.0115268,0.0108876,0.0115941,0.0118653,0.0110138,0.00504862,0.00171682,0.00059426,0.000748195,0.000557238,0.000554772,0.000544916,0.000567102,0.000559703,0.000576973,0.00052276,0.000636323,0.000210916,0.000300437,3.8141e-05,5.24675e-05,2.85972e-05,3.8141e-05,8.11594e-05,8.11594e-05,0.00018199,0.000281038,0.010918,0.0112953,0.0106159,0.0113618,0.0111541,0.0122048,0.0105006,0.0102172,0.0116075,0.0113086,0.0110532,0.0111805,0.0112025,0.0112069,0.0119337,0.0115358,0.011879,0.0106759,0.011657,0.0118017,0.0117564,0.0129006,0.011621,0.0111101,0.011229,0.0115223,0.0113307,0.0115626,0.0114152,0.0109876,0.0128529,0.0116075
SAMN03576821,0.0349612,0.015422,0.016657,0.0151342,0.0158663,0.015987,0.0158772,0.016125,0.0199579,0.015251,0.0154757,0.018301,0.0182402,0.0178133,0.0129964,0.0135459,0.0129437,0.0136942,0.0122882,0.0145025,0.0133645,0.0123533,0.0137339,0.0132281,0.0131555,0.0127198,0.0129725,0.0123533,0.0126583,0.0132476,0.0130686,0.0165383,0.0177182,0.0154972,0.0154919,0.015535,0.0100082,0.0106931,0.0118881,0.0120619,0.0120803,0.0117972,0.0113086,0.0120298,0.0122465,0.0120711,0.0146834,0.0124982,0.0115761,0.0120252,0.0118653,0.0118744,0.0117745,0.0118017,0.0118017,0.0118881,0.0118426,0.0119428,0.011952,0.0119428,0.0118153,0.0118608,0.011838,0.0118562,0.0118471,0.0118426,0.0119703,0.012016,0.0106588,0.0109441,0.0103224,0.0107233,0.0114955,0.0120252,0.0111497,0.0111233,0.0117655,0.0111805,0.0105347,0.010706,0.010719,0.0107319,0.00988802,0.0108485,0.011229,0.0105688,0.011657,0.0116661,0.0116616,0.012772,0.0113529,0.0113307,0.0115313,0.0118108,0.0115671,0.011657,0.011639,0.0111849,0.0127245,0.0116435
SAMN08606797,0.0357395,0.0158937,0.0168505,0.0162749,0.016381,0.016136,0.0161416,0.0164034,0.0205189,0.0159705,0.0160531,0.0194863,0.0196275,0.0185764,0.0140492,0.0143691,0.0139687,0.0147197,0.0128863,0.0152031,0.0139285,0.0145798,0.0146834,0.0142263,0.0140996,0.0136892,0.0140039,0.0135016,0.0136744,0.0144049,0.0142009,0.0166287,0.0173473,0.0154059,0.0152031,0.0152616,0.0114152,0.0121448,0.0132913,0.0134673,0.0135066,0.0115223,0.0109267,0.0116075,0.0118972,0.0110313,0.00506145,0.00173535,0.000596732,0.000770662,0.000559703,0.000567102,0.000562169,0.000584379,0.00058191,0.000579441,0.000530142,0.000643757,0.000179582,0.000268926,6.91981e-05,9.31296e-05,7.39815e-05,8.83404e-05,5.00789e-05,5.48565e-05,0.000237478,0.000249566,0.010918,0.0112997,0.0106202,0.0113707,0.0111585,0.0122094,0.0105006,0.0102256,0.011612,0.0113041,0.0110619,0.0111937,0.0112113,0.0112245,0.0119565,0.0115447,0.0118881,0.0106545,0.0116661,0.0118063,0.0117745,0.012915,0.0116255,0.0111321,0.0112378,0.0115402,0.011344,0.0115716,0.0114196,0.0110138,0.012872,0.0116075
SAMN07258768,0.0366117,0.0167934,0.0179208,0.0169938,0.0174761,0.0170341,0.0169306,0.0165835,0.0214513,0.0167365,0.0167479,0.0195696,0.0186134,0.0180589,0.0150707,0.0148291,0.0147301,0.0155026,0.0143435,0.0165214,0.0152191,0.0149864,0.0155026,0.0150285,0.0149391,0.0144922,0.0144254,0.0136199,0.0147145,0.014803,0.0151925,0.0172657,0.0182645,0.0163419,0.016136,0.016197,0.0120482,0.0126914,0.0138835,0.0140441,0.0140643,0.0116616,0.0118835,0.012753,0.0128577,0.0119155,0.0151925,0.012791,0.0118881,0.012265,0.0120665,0.0120757,0.0120115,0.0120436,0.0120252,0.0120757,0.0120436,0.0121448,0.01192,0.0119018,0.0117927,0.0118244,0.0118153,0.0118199,0.0118153,0.0118244,0.0119657,0.0119886,0.0107017,0.0110313,0.0108225,0.0114821,0.00244149,0.00296332,0.00543429,0.00522585,0.0108355,0.0103901,0.010458,0.0106416,0.0106502,0.0106588,0.0122697,0.0119474,0.0123208,0.0107405,0.0120436,0.0120344,0.0120436,0.0131265,0.01192,0.0117791,0.0121217,0.0122372,0.0120619,0.0122882,0.0121033,0.011657,0.0133938,0.0123347
SAMN08045180,0.0357513,0.0159101,0.0168791,0.0163028,0.0163978,0.0161693,0.0161693,0.0164146,0.020539,0.0159815,0.0160752,0.0195055,0.0196339,0.0185887,0.0140794,0.0143844,0.0139737,0.0147301,0.0129102,0.015235,0.0139586,0.014585,0.0147041,0.0142416,0.0141199,0.0136942,0.014019,0.0135115,0.0136843,0.01441,0.014206,0.01664,0.0173356,0.0154381,0.015235,0.015283,0.011433,0.012154,0.0132962,0.0134722,0.0135164,0.0115626,0.0109397,0.011621,0.0119109,0.0110357,0.00507429,0.00175391,0.000611567,0.000785658,0.000574504,0.00058191,0.000576973,0.000599203,0.000596732,0.00059179,0.000544916,0.000658635,0.000194036,0.000283462,8.83404e-05,0.000112301,9.31296e-05,0.000107506,1.66754e-05,2.62121e-05,0.000256824,0.00022057,0.0109354,0.0113086,0.010633,0.0113929,0.0111805,0.0122326,0.0105219,0.0102424,0.0116255,0.0113218,0.0110751,0.0111981,0.0112245,0.0112334,0.0119703,0.0115671,0.0119063,0.0106845,0.0116976,0.0118244,0.0117927,0.0129293,0.011639,0.0111453,0.0112599,0.0115582,0.0113529,0.0115851,0.0114285,0.0110357,0.012872,0.011612
